id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;success_manipulated;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass;nestling_tarsus_l;nestling_wing_l
DIJ-245;coulee_verte;2022;04/05/2022;31/03/2022;07/04/2022;21/04/2022;9;9;7;1;1;8876583;NA;CESINPM1078;V010496;PM;unknown;nestling;NA;NA;NA;NA;16,21;19,40;43,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0605;V010164;CC;unknown;nestling;NA;NA;NA;NA;8,81;16,65;34,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0606;V010165;CC;unknown;nestling;NA;NA;NA;NA;9,93;16,25;35,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0607;V010166;CC;unknown;nestling;NA;NA;NA;NA;9,55;16,15;42,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0608;V010167;CC;unknown;nestling;NA;NA;NA;NA;10,23;17,29;41,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0609;V010168;CC;unknown;nestling;NA;NA;NA;NA;10,10;16,56;41,50
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0610;V010169;CC;unknown;nestling;NA;NA;NA;NA;10,48;17,50;40,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0611;V010170;CC;unknown;nestling;NA;NA;NA;NA;9,85;17,23;38,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0612;V010171;CC;unknown;nestling;NA;NA;NA;NA;10,22;16,68;38,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;0;NA;NA;THPAGCC0613;V010172;CC;unknown;nestling;NA;NA;NA;NA;10,71;17,00;40,50
DIJ-246;ru_de_pouilly;2022;25/04/2022;15/04/2022;NA;NA;NA;0;0;0;0;NA;NA;DIJ-246-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0176;8876514;PM;male;more_than_two;17,66;21,38;73,00;2,0;NA;NA;NA
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0171;8876513;PM;female;more_than_two;16,45;19,98;71,50;3,0;NA;NA;NA
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0172;V011254;PM;unknown;nestling;NA;NA;NA;NA;14,05;20,09;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0173;V011255;PM;unknown;nestling;NA;NA;NA;NA;14,28;19,90;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0174;V011256;PM;unknown;nestling;NA;NA;NA;NA;11,81;18,98;34,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0175;V011257;PM;unknown;nestling;NA;NA;NA;NA;14,47;19,94;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0177;V011258;PM;unknown;nestling;NA;NA;NA;NA;13,91;20,35;42,50
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0178;V011259;PM;unknown;nestling;NA;NA;NA;NA;15,15;20,26;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0179;V011260;PM;unknown;nestling;NA;NA;NA;NA;12,26;18,85;35,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;0;8876514;8876513;CESINPM0180;V011261;PM;unknown;nestling;NA;NA;NA;NA;13,67;19,46;40,50
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0619;8877028;PM;male;more_than_one;16,92;19,51;75,00;3,0;NA;NA;NA
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0614;8877027;PM;female;more_than_two;16,35;19,47;72,00;2,5;NA;NA;NA
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0615;V010173;PM;unknown;nestling;NA;NA;NA;NA;15,17;18,22;35,00
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0616;V010174;PM;unknown;nestling;NA;NA;NA;NA;13,73;17,65;35,00
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0617;V010175;PM;unknown;nestling;NA;NA;NA;NA;15,25;18,41;37,00
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0618;V010176;PM;unknown;nestling;NA;NA;NA;NA;15,02;18,87;38,00
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0620;V010177;PM;unknown;nestling;NA;NA;NA;NA;11,89;17,15;31,00
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0621;V010178;PM;unknown;nestling;NA;NA;NA;NA;12,59;17,50;35,50
DIJ-248;ru_de_pouilly;2021;11/05/2021;06/04/2021;12/04/2021;28/04/2021;8;8;7;1;0;8877028;8877027;THPAGPM0622;V010179;PM;unknown;nestling;NA;NA;NA;NA;13,63;17,73;41,00
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0072;8876502;PM;female;two;16,74;19,53;71,00;2,5;NA;NA;NA
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0073;V011177;PM;unknown;nestling;NA;NA;NA;NA;14,30;19,35;39,50
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0074;V011178;PM;unknown;nestling;NA;NA;NA;NA;15,28;18,28;43,00
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0075;V011179;PM;unknown;nestling;NA;NA;NA;NA;15,07;19,56;42,00
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0076;V011180;PM;unknown;nestling;NA;NA;NA;NA;14,84;20,04;42,00
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0077;V011181;PM;unknown;nestling;NA;NA;NA;NA;15,21;19,67;43,50
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0078;V011182;PM;unknown;nestling;NA;NA;NA;NA;14,06;19,56;41,00
DIJ-249;ru_de_pouilly;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;8;7;1;0;NA;8876502;CESINPM0079;V011183;PM;unknown;nestling;NA;NA;NA;NA;16,32;20,17;44,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1169;8876587;PM;male;two;17,11;19,60;75,00;2,5;NA;NA;NA
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1159;V022371;PM;unknown;nestling;NA;NA;NA;NA;15,80;19,76;46,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1160;V022372;PM;unknown;nestling;NA;NA;NA;NA;16,00;20,03;49,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1161;V022373;PM;unknown;nestling;NA;NA;NA;NA;14,09;19,07;44,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1162;V022374;PM;unknown;nestling;NA;NA;NA;NA;16,49;20,05;45,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1163;V022375;PM;unknown;nestling;NA;NA;NA;NA;16,04;19,65;49,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1164;V022376;PM;unknown;nestling;NA;NA;NA;NA;16,47;20,60;48,50
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1165;V022377;PM;unknown;nestling;NA;NA;NA;NA;14,91;20,05;46,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1166;V022378;PM;unknown;nestling;NA;NA;NA;NA;16,68;19,88;47,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1167;V022379;PM;unknown;nestling;NA;NA;NA;NA;15,32;20,11;48,00
DIJ-249;ru_de_pouilly;2022;06/05/2022;01/04/2022;09/04/2022;23/04/2022;10;10;10;1;0;8876587;NA;CESINPM1168;V022380;PM;unknown;nestling;NA;NA;NA;NA;15,72;19,98;48,00
DIJ-251;ru_de_pouilly;2021;09/05/2021;31/03/2021;08/04/2021;25/04/2021;10;10;0;0;0;NA;NA;DIJ-251-2021;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1013;8877095;PM;female;two;17,37;19,00;71,50;0,0;NA;NA;NA
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1011;V022071;PM;unknown;nestling;NA;NA;NA;NA;17,36;20,11;45,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1012;V022072;PM;unknown;nestling;NA;NA;NA;NA;17,20;20,13;44,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1014;V022073;PM;unknown;nestling;NA;NA;NA;NA;15,55;20,73;41,50
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1015;V022074;PM;unknown;nestling;NA;NA;NA;NA;16,82;19,89;42,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1016;V022075;PM;unknown;nestling;NA;NA;NA;NA;17,17;20,48;41,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1017;V022076;PM;unknown;nestling;NA;NA;NA;NA;17,24;19,99;44,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1018;V022077;PM;unknown;nestling;NA;NA;NA;NA;15,91;19,96;43,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1019;V022078;PM;unknown;nestling;NA;NA;NA;NA;16,80;20,95;45,00
DIJ-251;ru_de_pouilly;2022;01/05/2022;25/03/2022;06/04/2022;18/04/2022;9;9;9;1;0;NA;8877095;THPAGPM1020;V022079;PM;unknown;nestling;NA;NA;NA;NA;16,68;20,43;41,00
DIJ-252;ru_de_pouilly;2022;08/05/2022;31/03/2022;09/04/2022;25/04/2022;11;NA;NA;NA;0;NA;NA;DIJ-252-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-253;ru_de_pouilly;2021;09/05/2021;30/03/2021;06/04/2021;26/04/2021;11;11;4;1;0;NA;NA;CESINCC0233;V011305;CC;unknown;nestling;NA;NA;NA;NA;8,20;14,42;28,50
DIJ-253;ru_de_pouilly;2021;09/05/2021;30/03/2021;06/04/2021;26/04/2021;11;11;4;1;0;NA;NA;CESINCC0234;V011306;CC;unknown;nestling;NA;NA;NA;NA;6,65;14,02;24,00
DIJ-253;ru_de_pouilly;2021;09/05/2021;30/03/2021;06/04/2021;26/04/2021;11;11;4;1;0;NA;NA;CESINCC0235;V011307;CC;unknown;nestling;NA;NA;NA;NA;8,01;15,34;29,50
DIJ-253;ru_de_pouilly;2021;09/05/2021;30/03/2021;06/04/2021;26/04/2021;11;11;4;1;0;NA;NA;CESINCC0236;V011308;CC;unknown;nestling;NA;NA;NA;NA;8,93;15,38;30,00
DIJ-253;ru_de_pouilly;2022;19/04/2022;10/04/2022;NA;NA;5;0;0;0;0;NA;NA;DIJ-253-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-254;ru_de_pouilly;2022;07/05/2022;03/04/2022;07/04/2022;24/04/2022;6;5;5;1;0;8876597;NA;CESINPM1228;8876597;PM;male;more_than_two;18,34;20,22;79,00;3,0;NA;NA;NA
DIJ-254;ru_de_pouilly;2022;07/05/2022;03/04/2022;07/04/2022;24/04/2022;6;5;5;1;0;8876597;NA;CESINPM1227;V022430;PM;unknown;nestling;NA;NA;NA;NA;18,90;19,12;46,00
DIJ-254;ru_de_pouilly;2022;07/05/2022;03/04/2022;07/04/2022;24/04/2022;6;5;5;1;0;8876597;NA;CESINPM1229;V022431;PM;unknown;nestling;NA;NA;NA;NA;17,64;19,41;44,50
