id_nestbox;site;year;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;success_manipulated;father_id;mother_id;species;mass;tarsus_length;wing_length;cumdd_30;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_sd;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;vegetation_area;woody_area;herbaceous_area;soft_manag_area;open_area;built_area
DIJ-173;bd_castel;2019;late_2019;2019-04-06;2019-05-11;8;7;6;0;8791194;"NA";PM;13,87166666666667;NA;NA;NA;NA;NA;NA;NA;3;5,00;19;11;2,858253403214650;34,069979899515602;117690569382642;395835821717048;3;3,799588349849530;523579483032227;636073684692383;214780909514328;1;3;126052301895142;60624800714079;22794;12507;10287;0,00000000000000e+00;36426;11133
DIJ-173;bd_castel;2020;early_2020;2020-03-31;2020-05-03;8;8;3;0;"NA";"NA";CC;7,89000000000000;15,3850000000000;NA;NA;NA;NA;NA;NA;3;5,00;19;11;2,858253403214650;34,069979899515602;117690569382642;395835821717048;3;3,799588349849530;523579483032227;636073684692383;214780909514328;1;3;126052301895142;60624800714079;22794;12507;10287;0,00000000000000e+00;36426;11133
DIJ-174;allee_du_parc;2021;late_2021;2021-04-07;2021-05-17;9;8;2;0;"NA";"NA";CC;8,89500000000000;14,3000000000000;31,0000000000000;NA;NA;NA;NA;NA;11;25,00;53;54;109,353678781767002;242,481695894245007;11875885315271;127834510643975;15;12,744734968840300;571400833129883;206099472045898;695702534682332;1;1;153809773971558;458905543182113;25038;16582;8456;0,00000000000000e+00;29138;16177
DIJ-174;allee_du_parc;2022;early_2022;2022-03-29;2022-05-01;5;4;3;0;8877092;"NA";PM;16,92333333333333;19,2200000000000;44,8333333333333;NA;NA;NA;NA;NA;11;25,00;53;54;109,353678781767002;242,481695894245007;11875885315271;127834510643975;15;12,744734968840300;571400833129883;206099472045898;695702534682332;1;1;153809773971558;458905543182113;25038;16582;8456;0,00000000000000e+00;29138;16177
DIJ-175;allee_du_parc;2022;early_2022;2022-03-27;2022-04-30;8;8;7;0;"NA";8877089;PM;14,85142857142857;18,9642857142857;45,0714285714286;NA;NA;NA;NA;NA;8;20,25;465;56;86,285642176665604;202,860533288122014;96749534344575;124121823628235;12;11,768246199212101;538889083862305;187541847229004;60924505148356;1;2;141262658843994;439083681220251;25515;16466;9049;0,00000000000000e+00;30180;14658
DIJ-176;allee_du_parc;2020;early_2020;2020-03-29;2020-05-06;12;12;7;0;"NA";"NA";CC;9,45500000000000;15,7350000000000;NA;NA;NA;NA;NA;NA;6;21,25;30;61;80,291202960225505;179,196144305133998;860910453204102;114187606074895;11;11,004986046823500;515056762695312;151193923950195;291900250736039;1;3;148898435623169;438074741016258;27628;17866;9762;0,00000000000000e+00;26129;16596
DIJ-176;allee_du_parc;2022;early_2022;2022-03-30;2022-05-10;12;11;10;0;"NA";"NA";CC;7,56636363636364;16,0454545454545;34,0000000000000;NA;NA;NA;NA;NA;6;21,25;30;61;80,291202960225505;179,196144305133998;860910453204102;114187606074895;11;11,004986046823500;515056762695312;151193923950195;291900250736039;1;3;148898435623169;438074741016258;27628;17866;9762;0,00000000000000e+00;26129;16596
DIJ-177;allee_du_parc;2019;early_2019;2019-03-30;2019-05-03;8;4;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;9;30,25;47;655;81,741274219417093;174,524330179760994;84802988515602;10404589638369;12;11,075988733293300;516878929138184;133739242553711;256018042133728;0;2;147124015777588;42595264806889;28723;18426;10297;0,00000000000000e+00;23812;17818
DIJ-177;allee_du_parc;2021;early_2021;2021-03-27;2021-04-29;9;8;8;0;8877002;8877001;PM;12,97625000000000;17,8975000000000;38,2500000000000;NA;NA;NA;NA;NA;9;30,25;47;655;81,741274219417093;174,524330179760994;84802988515602;10404589638369;12;11,075988733293300;516878929138184;133739242553711;256018042133728;0;2;147124015777588;42595264806889;28723;18426;10297;0,00000000000000e+00;23812;17818
DIJ-177;allee_du_parc;2022;early_2022;2022-03-30;2022-05-07;13;13;11;0;"NA";"NA";CC;9,08727272727273;16,0345454545455;34,0454545454545;NA;NA;NA;NA;NA;9;30,25;47;655;81,741274219417093;174,524330179760994;84802988515602;10404589638369;12;11,075988733293300;516878929138184;133739242553711;256018042133728;0;2;147124015777588;42595264806889;28723;18426;10297;0,00000000000000e+00;23812;17818
DIJ-178;allee_du_parc;2019;early_2019;2019-03-26;2019-05-01;10;3;3;0;"NA";"NA";PM;16,96666666666667;NA;NA;NA;NA;NA;NA;NA;9;34,75;49;6775;73,810357835117301;176,986816367609009;805531100616559;961054201641948;11;11,302383860268000;518749084472656;12793701171875;234955905740862;2;2;182829393493652;437512780336644;31554;21344;10210;0,00000000000000e+00;23351;15448
DIJ-178;allee_du_parc;2022;early_2022;2022-03-28;2022-05-02;7;6;6;1;"NA";"NA";PM;13,19000000000000;19,9283333333333;45,5000000000000;NA;NA;NA;NA;NA;9;34,75;49;6775;73,810357835117301;176,986816367609009;805531100616559;961054201641948;11;11,302383860268000;518749084472656;12793701171875;234955905740862;2;2;182829393493652;437512780336644;31554;21344;10210;0,00000000000000e+00;23351;15448
DIJ-179;allee_du_parc;2020;early_2020;2020-03-21;2020-04-24;9;8;8;0;"NA";8581599;PM;15,60000000000000;20,0300000000000;NA;NA;NA;NA;NA;NA;9;38,50;47;745;51,504293793084202;160,191498427397988;673348216323164;103602607397189;12;11,505963326905899;526613273620605;116092796325684;2023591103475;0;2;19073589012146;441028619334951;35052;23115;11937;0,00000000000000e+00;21567;13734
DIJ-179;allee_du_parc;2022;early_2022;2022-03-27;2022-05-01;10;10;10;0;8877093;"NA";PM;14,59500000000000;19,5520000000000;42,4000000000000;NA;NA;NA;NA;NA;9;38,50;47;745;51,504293793084202;160,191498427397988;673348216323164;103602607397189;12;11,505963326905899;526613273620605;116092796325684;2023591103475;0;2;19073589012146;441028619334951;35052;23115;11937;0,00000000000000e+00;21567;13734
DIJ-180;allee_du_parc;2019;early_2019;2019-04-01;2019-05-05;7;7;6;0;"NA";"NA";CC;9,16500000000000;NA;NA;NA;NA;NA;NA;NA;9;39,50;57;83;30,715959345520002;130,765905143889000;588605784815928;115065571045514;13;12,181676040178500;513762054443359;121607284545898;18001054879925;1;3;198673525146484;457936487710601;38163;24900;13263;0,00000000000000e+00;20476;11714
DIJ-180;allee_du_parc;2020;early_2020;2020-03-23;2020-04-29;10;8;8;0;"NA";"NA";CC;10,57500000000000;16,0900000000000;NA;NA;NA;NA;NA;NA;9;39,50;57;83;30,715959345520002;130,765905143889000;588605784815928;115065571045514;13;12,181676040178500;513762054443359;121607284545898;18001054879925;1;3;198673525146484;457936487710601;38163;24900;13263;0,00000000000000e+00;20476;11714
DIJ-180;allee_du_parc;2021;early_2021;2021-03-29;2021-05-03;11;10;7;0;"NA";8381599;PM;16,39571428571428;19,5571428571429;40,8571428571429;NA;NA;NA;NA;NA;9;39,50;57;83;30,715959345520002;130,765905143889000;588605784815928;115065571045514;13;12,181676040178500;513762054443359;121607284545898;18001054879925;1;3;198673525146484;457936487710601;38163;24900;13263;0,00000000000000e+00;20476;11714
DIJ-181;allee_du_parc;2019;early_2019;2019-03-29;2019-05-03;6;6;3;0;"NA";"NA";PM;15,41666666666667;NA;NA;NA;NA;NA;NA;NA;10;42,00;75;905;27,412314815389301;174,880700076961006;714122673769841;119810311052405;15;14,803461433742200;501606121063232;128032913208008;177164473115975;1;2;197659793014526;456299440426007;39736;25655;14081;0,00000000000000e+00;19107;11510
DIJ-181;allee_du_parc;2020;early_2020;2020-03-29;2020-04-24;6;6;5;0;8791254;8791253;PM;16,23000000000000;18,7750000000000;NA;NA;NA;NA;NA;NA;10;42,00;75;905;27,412314815389301;174,880700076961006;714122673769841;119810311052405;15;14,803461433742200;501606121063232;128032913208008;177164473115975;1;2;197659793014526;456299440426007;39736;25655;14081;0,00000000000000e+00;19107;11510
DIJ-181;allee_du_parc;2021;late_2021;2021-04-06;2021-05-15;12;12;10;0;"NA";"NA";CC;8,13700000000000;16,2550000000000;31,7500000000000;NA;NA;NA;NA;NA;10;42,00;75;905;27,412314815389301;174,880700076961006;714122673769841;119810311052405;15;14,803461433742200;501606121063232;128032913208008;177164473115975;1;2;197659793014526;456299440426007;39736;25655;14081;0,00000000000000e+00;19107;11510
DIJ-181;allee_du_parc;2022;early_2022;2022-03-30;2022-05-02;8;8;8;0;"NA";"NA";PM;15,62000000000000;19,6700000000000;43,8750000000000;NA;NA;NA;NA;NA;10;42,00;75;905;27,412314815389301;174,880700076961006;714122673769841;119810311052405;15;14,803461433742200;501606121063232;128032913208008;177164473115975;1;2;197659793014526;456299440426007;39736;25655;14081;0,00000000000000e+00;19107;11510
DIJ-182;allee_du_parc;2019;late_2019;2019-04-03;2019-05-07;9;8;5;0;"NA";"NA";CC;10,14000000000000;NA;NA;NA;NA;NA;NA;NA;165;45,50;1105;8875;86,743718049812202;219,024131487601011;112441038437005;169366317289054;26;18,534854058499700;522201652526855;139974098205566;205324735590862;0;3;168935808502197;447670243361189;37104;22362;14742;0,00000000000000e+00;22374;10875
DIJ-182;allee_du_parc;2021;early_2021;2021-03-30;2021-05-07;13;12;7;0;"NA";"NA";CC;7,88714285714286;14,9814285714286;27,9285714285714;NA;NA;NA;NA;NA;165;45,50;1105;8875;86,743718049812202;219,024131487601011;112441038437005;169366317289054;26;18,534854058499700;522201652526855;139974098205566;205324735590862;0;3;168935808502197;447670243361189;37104;22362;14742;0,00000000000000e+00;22374;10875
DIJ-183;allee_du_parc;2019;early_2019;2019-03-25;2019-04-26;6;6;2;0;"NA";"NA";PM;12,81500000000000;18,9500000000000;35,0000000000000;NA;NA;NA;NA;NA;375;45,25;137;675;134,879350920533994;258,455346404488978;174686251199349;218849645126285;33;18,169087030078199;534826164245605;149434623718262;233277932643456;0;3;195617387832642;443734666579901;38511;23495;15016;0,00000000000000e+00;22194;9648
DIJ-183;allee_du_parc;2020;early_2020;2020-03-22;2020-04-28;11;11;8;0;"NA";"NA";CC;9,82000000000000;15,0750000000000;NA;NA;NA;NA;NA;NA;375;45,25;137;675;134,879350920533994;258,455346404488978;174686251199349;218849645126285;33;18,169087030078199;534826164245605;149434623718262;233277932643456;0;3;195617387832642;443734666579901;38511;23495;15016;0,00000000000000e+00;22194;9648
DIJ-183;allee_du_parc;2021;early_2021;2021-03-30;2021-05-01;8;7;7;0;8877004;8877005;PM;14,75142857142857;18,5342857142857;39,5000000000000;NA;NA;NA;NA;NA;375;45,25;137;675;134,879350920533994;258,455346404488978;174686251199349;218849645126285;33;18,169087030078199;534826164245605;149434623718262;233277932643456;0;3;195617387832642;443734666579901;38511;23495;15016;0,00000000000000e+00;22194;9648
DIJ-183;allee_du_parc;2022;early_2022;2022-03-25;2022-05-01;12;12;9;0;"NA";"NA";CC;9,81444444444444;15,9300000000000;34,6111111111111;NA;NA;NA;NA;NA;375;45,25;137;675;134,879350920533994;258,455346404488978;174686251199349;218849645126285;33;18,169087030078199;534826164245605;149434623718262;233277932643456;0;3;195617387832642;443734666579901;38511;23495;15016;0,00000000000000e+00;22194;9648
DIJ-184;petites_roches;2020;early_2020;2020-03-28;2020-05-03;11;9;9;0;"NA";"NA";CC;10,15500000000000;16,2000000000000;NA;NA;NA;NA;NA;NA;7;10,00;57;385;34,112385936034499;106,899846475082001;672081733751657;110504969223664;11;6,015654150349070;529730186462402;928358459472656;20828702384724;1;3;247999788375854;644553073701839;33161;23734;9427;0,00000000000000e+00;25447;11745
DIJ-184B;petites_roches;2019;late_2019;2019-04-09;2019-05-12;9;9;3;0;"NA";8791379;PM;12,55666666666667;NA;NA;NA;NA;NA;NA;NA;7;11,00;57;39;37,351515742072600;116,824792491454005;781281900375601;133682129632273;12;6,043774877831730;526469421386719;978229141235352;218705886289637;0;3;241168157394409;647948291435816;31425;22577;8848;0,00000000000000e+00;26964;11964
DIJ-184B;petites_roches;2020;early_2020;2020-03-26;2020-04-29;8;8;8;0;8791260;"NA";PM;16,87500000000000;19,2350000000000;NA;NA;NA;NA;NA;NA;7;11,00;57;39;37,351515742072600;116,824792491454005;781281900375601;133682129632273;12;6,043774877831730;526469421386719;978229141235352;218705886289637;0;3;241168157394409;647948291435816;31425;22577;8848;0,00000000000000e+00;26964;11964
DIJ-185;petites_roches;2019;early_2019;2019-03-26;2019-05-01;9;8;8;0;"NA";"NA";PM;14,93125000000000;NA;NA;NA;NA;NA;NA;NA;8;10,50;61;415;44,985267852963702;124,998019516856999;831409077726762;132195267732518;12;5,878996825983930;525462417602539;103001747131348;210503708653267;1;4;246995119995117;636331893313713;32663;22445;10218;0,00000000000000e+00;25699;11991
DIJ-185;petites_roches;2020;early_2020;2020-03-25;2020-04-27;8;8;7;0;"NA";7636294;PM;16,93000000000000;19,4900000000000;NA;NA;NA;NA;NA;NA;8;10,50;61;415;44,985267852963702;124,998019516856999;831409077726762;132195267732518;12;5,878996825983930;525462417602539;103001747131348;210503708653267;1;4;246995119995117;636331893313713;32663;22445;10218;0,00000000000000e+00;25699;11991
DIJ-185;petites_roches;2021;early_2021;2021-03-30;2021-05-06;8;8;7;0;8791250;8876512;PM;12,56714285714286;18,5842857142857;37,2857142857143;NA;NA;NA;NA;NA;8;10,50;61;415;44,985267852963702;124,998019516856999;831409077726762;132195267732518;12;5,878996825983930;525462417602539;103001747131348;210503708653267;1;4;246995119995117;636331893313713;32663;22445;10218;0,00000000000000e+00;25699;11991
DIJ-188B;chateau_de_larrey;2022;early_2022;2022-03-30;2022-05-02;7;6;6;0;8876571;"NA";PM;17,02333333333333;19,9466666666667;47,1666666666667;NA;NA;NA;NA;NA;105;15,00;126;425;68,615079607232204;161,597842868177992;133263508221006;157248101193133;14;7,723152158470480;563612480163574;164205932617188;592163100856993;2;4;105114384674072;484796229192272;24172;14221;9951;0,00000000000000e+00;33876;12305
DIJ-188C;chateau_de_larrey;2021;early_2021;2021-03-31;2021-05-04;8;8;6;0;"NA";"NA";PM;10,49500000000000;17,4083333333333;30,3333333333333;NA;NA;NA;NA;NA;10;15,00;124;54;66,957512261503794;157,404211456584989;13038814599054;150556520365957;14;7,287648231077300;581266098022461;158774032592773;670676507898955;2;4;102088243774414;49240842386072;22553;13597;8956;0,00000000000000e+00;35136;12664
DIJ-189;cite_gastro;2019;early_2019;2019-04-01;2019-05-12;14;14;9;0;"NA";"NA";CC;8,24222222222222;NA;NA;NA;NA;NA;NA;NA;65;14,00;43;4625;45,472307543390500;156,463194084342007;700861185524518;118283578068996;9;6,866046145577770;578278579711914;12047924041748;228144088871911;1;2;823484993133545;523068105919978;14872;9815;5057;3,83757284740628e+02;34513;20968
DIJ-190;cite_gastro;2020;early_2020;2020-03-22;2020-04-24;10;10;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;7;14,00;40;45;39,101422253278002;118,167199363955007;600334766420737;100709786726538;8;6,353161520137510;566762962341309;106899528503418;209946741760607;1;3;17714585055542;695914713572668;21577;15789;5788;0,00000000000000e+00;28609;20167
DIJ-190;cite_gastro;2021;early_2021;2021-03-31;2021-05-08;9;9;5;0;8876521;8876522;PM;14,35600000000000;17,4060000000000;34,2000000000000;NA;NA;NA;NA;NA;7;14,00;40;45;39,101422253278002;118,167199363955007;600334766420737;100709786726538;8;6,353161520137510;566762962341309;106899528503418;209946741760607;1;3;17714585055542;695914713572668;21577;15789;5788;0,00000000000000e+00;28609;20167
DIJ-191;pascal_joffre;2022;early_2022;2022-03-26;2022-04-29;8;8;8;0;8877088;"NA";PM;15,11375000000000;19,4675000000000;43,6250000000000;NA;NA;NA;NA;NA;12;14,00;92;355;53,282359872087000;104,917796009514007;106058090398463;102505248496889;13;6,252340165583500;602581596374512;13013786315918;855348082418381;1;3;159201506790161;538221649492437;36191;18568;17623;0,00000000000000e+00;26887;7275
DIJ-192;pascal_joffre;2021;late_2021;2021-04-05;2021-05-08;7;7;4;0;8876515;"NA";PM;14,14250000000000;17,5800000000000;31,2500000000000;NA;NA;NA;NA;NA;11;15,00;86;25;41,810315852724599;80,013909089329999;955699447323105;857890506132052;12;6,226791256271170;596670913696289;125152397155762;748318092940262;1;3;154359170593262;524915328975545;37856;19457;18399;0,00000000000000e+00;24805;7692
DIJ-192;pascal_joffre;2022;early_2022;2022-04-01;2022-05-11;10;10;10;0;"NA";"NA";CC;7,73400000000000;15,7290000000000;33,9000000000000;NA;NA;NA;NA;NA;11;15,00;86;25;41,810315852724599;80,013909089329999;955699447323105;857890506132052;12;6,226791256271170;596670913696289;125152397155762;748318092940262;1;3;154359170593262;524915328975545;37856;19457;18399;0,00000000000000e+00;24805;7692
DIJ-194;pascal_joffre;2022;early_2022;2022-03-30;2022-05-04;9;8;9;1;8876101;"NA";PM;15,69888888888889;19,7433333333333;45,5555555555556;NA;NA;NA;NA;NA;8;14,00;79;245;36,660346071254502;62,662581189932702;798419460597396;690802098400411;10;6,098682399960880;58741943359375;108653831481934;609213293866396;1;2;114442618118286;505815517258938;34207;16395;17812;0,00000000000000e+00;26971;9175
DIJ-196;pascal_joffre;2021;early_2021;2021-04-04;2021-05-09;12;12;5;0;"NA";"NA";CC;8,71200000000000;15,8600000000000;29,0000000000000;NA;NA;NA;NA;NA;5;7,00;74;30;36,619263718123101;90,433782133784902;830111789766894;805400884120159;8;5,630257453125750;572308616638184;116003646850586;54578894601572;1;2;616817603607178;309447703795342;25719;13024;12695;0,00000000000000e+00;31512;13122
DIJ-199;pascal_joffre;2022;early_2022;2022-03-30;2022-04-23;9;0;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;5;6,50;71;305;37,838957278807300;121,219509041273000;100954126765922;114893053514753;7;5,193634074506310;556961708068848;126555166244507;532892938578051;1;2;415486866455078;27215674826035;19362;9075;10287;0,00000000000000e+00;39126;11865
DIJ-200;pascal_joffre;2022;early_2022;2022-03-04;2022-05-14;10;10;4;0;"NA";"NA";CC;8,48750000000000;15,8575000000000;33,3750000000000;NA;NA;NA;NA;NA;45;7,50;725;235;74,738538294211693;281,819191655084012;116264050279626;256460828535411;7;5,134057872403250;534747009277344;131131801605225;53489958880998;1;1;510200751342773;289018613899525;21460;9869;11591;0,00000000000000e+00;37227;11666
DIJ-201;campus_nord;2020;late_2020;2020-04-06;2020-05-13;11;11;3;0;"NA";"NA";CC;7,88000000000000;15,9450000000000;NA;NA;NA;NA;NA;NA;7;13,25;39;275;21,497187882879100;121,435854149338994;420535276756268;131056043637157;29;12,185091842893300;595237693786621;180267944335938;683603766510287;0;1;427206813354492;40373881113881;19715;6326;13389;2,43935200027057e+03;37902;12736
DIJ-201;campus_nord;2021;late_2021;2021-04-13;2021-05-20;12;11;7;0;"NA";"NA";CC;7,90857142857143;15,1628571428571;29,3571428571429;NA;NA;NA;NA;NA;7;13,25;39;275;21,497187882879100;121,435854149338994;420535276756268;131056043637157;29;12,185091842893300;595237693786621;180267944335938;683603766510287;0;1;427206813354492;40373881113881;19715;6326;13389;2,43935200027057e+03;37902;12736
DIJ-201;campus_nord;2022;early_2022;2022-03-31;2022-05-06;11;11;11;0;8876595;8876596;PM;13,28090909090909;18,7836363636364;39,7727272727273;NA;NA;NA;NA;NA;7;13,25;39;275;21,497187882879100;121,435854149338994;420535276756268;131056043637157;29;12,185091842893300;595237693786621;180267944335938;683603766510287;0;1;427206813354492;40373881113881;19715;6326;13389;2,43935200027057e+03;37902;12736
DIJ-202;campus_nord;2019;early_2019;2019-03-31;2019-05-07;8;8;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;4;7,00;28;24;18,985693353995298;81,233611441885799;440640606064417;666860446817485;14;10,634186232452700;542945251464844;157973709106445;537024032201215;0;2;712081558532715;39232531252934;22122;10783;11339;1,69989296068472e+02;32492;15739
DIJ-202;campus_nord;2021;early_2021;2021-03-30;2021-04-20;10;0;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;4;7,00;28;24;18,985693353995298;81,233611441885799;440640606064417;666860446817485;14;10,634186232452700;542945251464844;157973709106445;537024032201215;0;2;712081558532715;39232531252934;22122;10783;11339;1,69989296068472e+02;32492;15739
DIJ-204;campus;2020;early_2020;2020-03-28;2020-04-30;10;0;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;0;2,00;18;15;0,000000000000000;0,352252509957564;238103495445574;324884149977857;19;10,932590412592701;499042472839355;107254333496094;434972621095007;1;2;130100059463501;490428796032603;39888;15644;24244;5,31614909196092e+03;20050;10415
DIJ-204;campus;2021;early_2021;2021-03-29;2021-05-02;9;8;6;0;8877011;8877012;PM;14,00500000000000;17,9700000000000;35,0833333333333;NA;NA;NA;NA;NA;0;2,00;18;15;0,000000000000000;0,352252509957564;238103495445574;324884149977857;19;10,932590412592701;499042472839355;107254333496094;434972621095007;1;2;130100059463501;490428796032603;39888;15644;24244;5,31614909196092e+03;20050;10415
DIJ-205;campus;2019;early_2019;2019-03-31;2019-05-16;8;8;2;0;"NA";"NA";CC;12,99000000000000;NA;NA;NA;NA;NA;NA;NA;2;3,25;42;3125;2,049495695835280;16,350809438487101;154678433945081;249157635399143;15;10,828795035165300;522447776794434;108589057922363;14925098615493;1;3;576417729797363;359941906646791;27012;10363;16649;1,04150525094783e+03;28485;14856
DIJ-205;campus;2020;late_2020;2020-04-03;2020-05-07;9;9;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;2;3,25;42;3125;2,049495695835280;16,350809438487101;154678433945081;249157635399143;15;10,828795035165300;522447776794434;108589057922363;14925098615493;1;3;576417729797363;359941906646791;27012;10363;16649;1,04150525094783e+03;28485;14856
DIJ-208;campus;2019;late_2019;2019-04-09;2019-05-11;8;8;2;0;"NA";8791192;PM;12,70000000000000;NA;NA;NA;NA;NA;NA;NA;3;8,00;60;43;3,198844940388810;17,286383566728102;172983678907329;2490475447659;31;11,778358266620300;563633422851562;989361572265625;21235859049287;1;0;253961653442383;252467668437846;26143;7638;18505;1,11357768692554e+03;33213;10997
DIJ-208;campus;2020;late_2020;2020-04-10;2020-05-10;8;8;4;0;"NA";8791192;PM;16,81500000000000;19,1150000000000;NA;NA;NA;NA;NA;NA;3;8,00;60;43;3,198844940388810;17,286383566728102;172983678907329;2490475447659;31;11,778358266620300;563633422851562;989361572265625;21235859049287;1;0;253961653442383;252467668437846;26143;7638;18505;1,11357768692554e+03;33213;10997
DIJ-212;campus_nord;2021;early_2021;2021-04-04;2021-05-14;9;9;8;0;"NA";8877048;PM;12,61625000000000;17,8475000000000;37,2500000000000;NA;NA;NA;NA;NA;5;6,00;37;16;12,599965612045100;44,721387744594097;296009682335864;58907385531113;32;13,329326613868799;559962921142578;120077171325684;457311210778897;1;3;432206820068359;355519233221976;27161;6835;20326;1,05362803305330e+04;31133;12059
DIJ-212;campus_nord;2022;early_2022;2022-03-31;2022-05-07;9;9;8;0;8877107;"NA";PM;15,91750000000000;19,3575000000000;44,3750000000000;NA;NA;NA;NA;NA;5;6,00;37;16;12,599965612045100;44,721387744594097;296009682335864;58907385531113;32;13,329326613868799;559962921142578;120077171325684;457311210778897;1;3;432206820068359;355519233221976;27161;6835;20326;1,05362803305330e+04;31133;12059
DIJ-213;campus_nord;2020;late_2020;2020-04-07;2020-05-07;7;7;7;0;8791900;"NA";PM;17,35000000000000;18,9400000000000;NA;NA;NA;NA;NA;NA;5;7,00;38;19;5,340888670840380;36,109188129508802;212448753383029;54404430425399;32;13,776998254113900;545614700317383;103774528503418;332632735849134;0;3;476702716064453;381159771562214;28222;7162;21060;1,31793128420140e+04;29519;12612
DIJ-213;campus_nord;2022;late_2022;2022-04-07;2022-05-09;8;8;3;1;"NA";"NA";PM;14,40666666666667;18,4333333333333;41,6666666666667;NA;NA;NA;NA;NA;5;7,00;38;19;5,340888670840380;36,109188129508802;212448753383029;54404430425399;32;13,776998254113900;545614700317383;103774528503418;332632735849134;0;3;476702716064453;381159771562214;28222;7162;21060;1,31793128420140e+04;29519;12612
DIJ-214;campus_nord;2021;late_2021;2021-04-06;2021-05-11;6;5;3;1;8791900;8877031;PM;16,87000000000000;18,9900000000000;44,0000000000000;NA;NA;NA;NA;NA;4;5,00;35;15;4,066661596506640;13,974137543645501;147162298913918;249164769148526;30;14,105594692875700;540561828613281;893786239624023;862972212279618;0;3;55730068145752;442197991060935;29508;7672;21836;1,40963414099529e+04;26351;14494
DIJ-215;campus_nord;2021;early_2021;2021-03-31;2021-05-03;9;9;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;3;5,00;29;19;1,968806584358050;5,213602196825040;107922817427956;117638945829917;29;14,510624086981100;527834320068359;117264747619629;902135289910404;0;1;581731625976562;48176397247489;28057;7588;20469;1,34924332694164e+04;26717;15579
DIJ-215;campus_nord;2022;late_2022;2022-04-02;2022-05-07;11;10;9;0;8382546;"NA";PM;14,39444444444444;19,2900000000000;42,1111111111111;NA;NA;NA;NA;NA;3;5,00;29;19;1,968806584358050;5,213602196825040;107922817427956;117638945829917;29;14,510624086981100;527834320068359;117264747619629;902135289910404;0;1;581731625976562;48176397247489;28057;7588;20469;1,34924332694164e+04;26717;15579
DIJ-216;campus_nord;2019;late_2019;2019-04-13;2019-05-17;9;8;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;1;5,00;245;2425;0,775450579910377;4,707626672407190;851774576385875;128478570692408;30;14,136168066230701;527548294067383;152396507263184;564906277545473;0;2;629865592041016;493213361828641;26133;7628;18505;1,15948880416874e+04;28940;15280
DIJ-216;campus_nord;2022;late_2022;2022-04-02;2022-05-08;11;10;10;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;1;5,00;245;2425;0,775450579910377;4,707626672407190;851774576385875;128478570692408;30;14,136168066230701;527548294067383;152396507263184;564906277545473;0;2;629865592041016;493213361828641;26133;7628;18505;1,15948880416874e+04;28940;15280
DIJ-217;campus_nord;2021;early_2021;2021-04-04;2021-05-14;10;10;8;0;"NA";"NA";CC;8,50250000000000;15,0150000000000;32,4375000000000;NA;NA;NA;NA;NA;0;1,00;155;1925;0,000000000000000;0,659188767942903;339643058968789;718138098412947;30;14,462619527883501;498327445983887;929060745239258;144604527681133;0;2;44083651184082;478432744506231;20028;5761;14267;8,73003290108608e+03;27626;22699
DIJ-217;campus_nord;2022;late_2022;2022-04-04;2022-05-09;8;8;6;0;"NA";"NA";PM;12,40666666666667;18,8433333333333;41,5000000000000;NA;NA;NA;NA;NA;0;1,00;155;1925;0,000000000000000;0,659188767942903;339643058968789;718138098412947;30;14,462619527883501;498327445983887;929060745239258;144604527681133;0;2;44083651184082;478432744506231;20028;5761;14267;8,73003290108608e+03;27626;22699
DIJ-218;campus_nord;2019;late_2019;2019-04-11;2019-05-17;11;11;5;0;"NA";"NA";CC;7,92200000000000;NA;NA;NA;NA;NA;NA;NA;0;1,00;14;20;0,000000000000000;0,117578563864688;249384682565617;684233678601912;26;15,686163338210701;48326416015625;75078010559082;22308694368563;1;3;317952041931152;492916832608049;13793;4205;9588;5,23419267799720e+03;30432;26128
DIJ-218;campus_nord;2020;early_2020;2020-03-30;2020-05-06;10;10;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;0;1,00;14;20;0,000000000000000;0,117578563864688;249384682565617;684233678601912;26;15,686163338210701;48326416015625;75078010559082;22308694368563;1;3;317952041931152;492916832608049;13793;4205;9588;5,23419267799720e+03;30432;26128
