id_nestbox;site;coord_x;coord_y;year;dist;species;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;father_id;father_cond;mother_id;mother_cond;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_iq;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;woody_area;vegetation_area;herbaceous_area;soft_manag_area;built_area;build_volume;build_sd;open_area;water_area
DIJ-079;bd_strasbourg;855334,6757;6693289,733;2022;150;PM;early_2022;2022-03-29;2022-04-28;7;0,00000000000000;0;NA;NA;NA;NA;-0,482345433215230324;NA;4,78368420493873e-01;261,023466666667;442,293900000000;361,448883333334;-1,737603333333334;-1,2477633333333338;5,74497832817337;3,77193716082082;3,0;4,00;15,0;5,50;52,221392040;82,033725290;83,697196400;71,382899670;6;9,00;58,07891846;11,662040710;4912957,016000;1;2;125826,783100;4,808106318;16885;25807;8922;0,000000000;13641;1,214287954e+05;5,580725301;31202;0
DIJ-079;bd_strasbourg;855334,6757;6693289,733;2022;200;PM;early_2022;2022-03-29;2022-04-28;7;0,00000000000000;0;NA;NA;NA;NA;-0,254895201961619078;NA;4,13458882450852e-01;255,747400000000;437,950766666667;357,892766666667;-1,847123333333334;-1,3575733333333335;5,74497832817337;3,77193716082082;3,0;4,00;14,0;7,00;52,221392040;77,012539890;83,697196400;73,847963850;7;9,00;58,17657089;12,484394070;7530339,928000;1;2;213407,601000;5,038656633;28789;45530;16741;0,000000000;26063;2,148564974e+05;5,198099015;54007;0
DIJ-080;republique;854450,6738;6693812,136;2019;50;CC;early_2019;2019-04-02;2019-05-12;13;11,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;284,970000000000;492,850000000000;426,880000000000;-0,283000000000000;-0,0040000000000000;6,17040528634361;3,79242043908837;5,0;11,75;50,0;10,50;107,676903800;77,266396970;99,120348120;30,899709500;30;13,00;67,36126709;3,166069031;954885,916500;0;0;11477,790880;3,101100652;1788;2204;416;0,000000000;0;0,000000000e+00;0,000000000;5646;0
DIJ-080;republique;854450,6738;6693812,136;2019;100;CC;early_2019;2019-04-02;2019-05-12;13;11,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;284,970000000000;492,850000000000;426,880000000000;-0,283000000000000;-0,0040000000000000;6,17040528634361;3,79242043908837;15,0;12,50;46,5;9,25;134,338083600;149,298721700;85,613552790;37,428243500;26;17,00;67,19165039;15,676170350;3675437,693000;0;0;38155,513080;5,576306409;4571;5866;1295;0,000000000;5281;5,752412210e+04;4,644573075;20253;0
DIJ-080;republique;854450,6738;6693812,136;2019;150;CC;early_2019;2019-04-02;2019-05-12;13;11,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;284,970000000000;492,850000000000;426,880000000000;-0,283000000000000;-0,0040000000000000;6,17040528634361;3,79242043908837;7,0;13,50;40,0;22,00;101,436021200;142,344174000;81,457207810;38,402444790;15;22,00;64,43675995;19,787948610;7159811,091000;0;0;83886,827060;5,743707041;9515;11771;2256;0,000000000;19618;2,522980030e+05;6,968971375;39261;0
DIJ-080;republique;854450,6738;6693812,136;2019;200;CC;early_2019;2019-04-02;2019-05-12;13;11,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;284,970000000000;492,850000000000;426,880000000000;-0,283000000000000;-0,0040000000000000;6,17040528634361;3,79242043908837;4,0;12,75;32,5;37,50;85,498191540;144,943363200;77,648561960;59,975449010;8;17,00;58,12003326;24,711811070;10116360,820000;0;0;118667,229300;5,492467116;14169;18383;4214;0,000000000;42417;5,322724484e+05;6,434845388;64800;0
DIJ-081;republique;854520,9096;6693782,556;2020;50;PM;early_2020;2020-03-22;NA;9;7,29333333333333;0;NA;NA;NA;NA;-0,037435674435599968;NA;2,29570616916135e-01;269,240000000000;477,530000000000;411,675183333334;0,356000000000000;0,6489133333333320;6,17040528634361;3,79242043908837;11,5;7,50;36,0;10,25;58,477645300;39,108088920;74,399737430;12,513688880;20;10,00;68,05513000;6,301307678;1339821,899000;1;2;23770,004700;6,425573210;2147;2595;448;0,000000000;833;1,501675978e+04;3,705780607;4422;0
DIJ-081;republique;854520,9096;6693782,556;2020;100;PM;early_2020;2020-03-22;NA;9;7,27500000000000;0;NA;NA;NA;NA;-0,069104224015867494;NA;-1,48656024023707e-02;269,240000000000;477,530000000000;415,365250000000;0,356000000000000;0,6203399999999989;6,17040528634361;3,79242043908837;6,0;13,00;37,0;23,00;70,332327710;88,233484830;81,457207810;29,737551090;16;20,00;65,30537415;25,523880000;3415871,383000;1;2;41073,181200;5,595662497;4798;5967;1169;0,000000000;8060;1,239523721e+05;8,426298210;17373;0
DIJ-081;republique;854520,9096;6693782,556;2020;150;PM;early_2020;2020-03-22;NA;9;7,84000000000000;0;NA;NA;NA;NA;-0,387356424923905041;NA;-1,90022536679302e-02;269,240000000000;477,530000000000;421,380383333333;0,356000000000000;0,6881916666666651;6,17040528634361;3,79242043908837;5,5;12,50;36,0;35,00;90,350111580;92,347471680;82,783665720;42,998540920;10;18,00;60,33525848;23,072238920;6616849,627000;1;2;70166,278590;5,098385979;8753;11006;2253;0,000000000;22166;2,964002477e+05;7,421235752;37478;0
DIJ-081;republique;854520,9096;6693782,556;2020;200;PM;early_2020;2020-03-22;NA;9;7,50000000000000;0;NA;NA;NA;NA;-0,487797360524471146;NA;-8,83212772121964e-02;269,240000000000;477,530000000000;422,537400000001;0,356000000000000;0,6060633333333328;6,17040528634361;3,79242043908837;5,0;13,50;38,5;34,50;98,611359190;142,717867800;80,821577160;42,117652110;8;15,00;57,86818695;22,974582670;9966294,759000;1;2;115964,041200;5,082065144;14205;18310;4105;0,000000000;42080;5,434316661e+05;7,609287760;65210;0
DIJ-082;republique;854368,3740;6693848,805;2020;50;CC;late_2020;2020-04-07;2020-05-11;9;9,00000000000000;6;NA;16,8500000000000;NA;NA;NA;NA;NA;282,970000000000;509,850000000000;529,780000000000;0,467000000000000;4,5839999999999996;6,17040528634361;3,79242043908837;21,5;15,75;45,5;8,75;127,284162200;117,255794700;81,747874990;32,903893900;33;12,00;69,80263519;3,926750183;1414267,434000;1;2;16602,719240;6,432573156;1515;1845;330;0,000000000;432;6,048093140e+03;7,468601994;5573;0
DIJ-082;republique;854368,3740;6693848,805;2020;100;CC;late_2020;2020-04-07;2020-05-11;9;9,00000000000000;6;NA;16,8500000000000;NA;NA;NA;NA;NA;282,970000000000;509,850000000000;529,780000000000;0,467000000000000;4,5839999999999996;6,17040528634361;3,79242043908837;7,0;16,50;42,0;22,00;128,061931600;189,365338300;98,117175190;47,778076580;22;26,00;66,47209167;28,561466220;3543691,833000;1;2;44772,308380;5,811585993;5195;6734;1539;0,000000000;6997;8,906125964e+04;6,662598477;17669;0
DIJ-082;republique;854368,3740;6693848,805;2020;150;CC;late_2020;2020-04-07;2020-05-11;9;9,00000000000000;6;NA;16,8500000000000;NA;NA;NA;NA;NA;282,970000000000;509,850000000000;529,780000000000;0,467000000000000;4,5839999999999996;6,17040528634361;3,79242043908837;4,0;14,25;42,0;33,00;111,884836500;153,015028000;87,585888680;46,296675410;11;24,00;60,57168579;27,199440000;6261335,374000;1;2;65478,165660;5,417373535;8298;11373;3075;0,000000000;20929;2,401035643e+05;5,590085286;38348;0
DIJ-082;republique;854368,3740;6693848,805;2020;200;CC;late_2020;2020-04-07;2020-05-11;9;9,00000000000000;6;NA;16,8500000000000;NA;NA;NA;NA;NA;282,970000000000;509,850000000000;529,780000000000;0,467000000000000;4,5839999999999996;6,17040528634361;3,79242043908837;4,0;12,75;32,5;39,75;69,355238450;137,848735300;73,191952910;57,767315370;7;17,00;58,49523544;25,477626800;9870031,920000;1;2;130189,246700;5,384522045;15487;22376;6889;0,000000000;38126;4,482352289e+05;5,711248180;65098;0
DIJ-082;republique;854368,3740;6693848,805;2022;50;CC;late_2022;2022-04-07;2022-05-13;12;12,00000000000000;6;NA;NA;NA;NA;NA;NA;NA;285,585000000000;486,285000000000;504,770000000000;-1,960000000000000;1,1799999999999999;6,17040528634361;3,79242043908837;21,5;15,75;45,5;8,75;127,284162200;117,255794700;81,747874990;32,903893900;33;12,00;69,80263519;3,926750183;1414267,434000;1;2;16602,719240;6,432573156;1515;1845;330;0,000000000;432;6,048093140e+03;7,468601994;5573;0
DIJ-082;republique;854368,3740;6693848,805;2022;100;CC;late_2022;2022-04-07;2022-05-13;12;12,00000000000000;6;NA;NA;NA;NA;NA;NA;NA;285,585000000000;486,285000000000;504,770000000000;-1,960000000000000;1,1799999999999999;6,17040528634361;3,79242043908837;7,0;16,50;42,0;22,00;128,061931600;189,365338300;98,117175190;47,778076580;22;26,00;66,47209167;28,561466220;3543691,833000;1;2;44772,308380;5,811585993;5195;6734;1539;0,000000000;6997;8,906125964e+04;6,662598477;17669;0
DIJ-082;republique;854368,3740;6693848,805;2022;150;CC;late_2022;2022-04-07;2022-05-13;12;12,00000000000000;6;NA;NA;NA;NA;NA;NA;NA;285,585000000000;486,285000000000;504,770000000000;-1,960000000000000;1,1799999999999999;6,17040528634361;3,79242043908837;4,0;14,25;42,0;33,00;111,884836500;153,015028000;87,585888680;46,296675410;11;24,00;60,57168579;27,199440000;6261335,374000;1;2;65478,165660;5,417373535;8298;11373;3075;0,000000000;20929;2,401035643e+05;5,590085286;38348;0
DIJ-082;republique;854368,3740;6693848,805;2022;200;CC;late_2022;2022-04-07;2022-05-13;12;12,00000000000000;6;NA;NA;NA;NA;NA;NA;NA;285,585000000000;486,285000000000;504,770000000000;-1,960000000000000;1,1799999999999999;6,17040528634361;3,79242043908837;4,0;12,75;32,5;39,75;69,355238450;137,848735300;73,191952910;57,767315370;7;17,00;58,49523544;25,477626800;9870031,920000;1;2;130189,246700;5,384522045;15487;22376;6889;0,000000000;38126;4,482352289e+05;5,711248180;65098;0
DIJ-083;conseil_regional;854146,9516;6693672,040;2020;50;PM;early_2020;2020-03-31;2020-05-03;8;8,00000000000000;6;14,01500000000000;18,4850000000000;NA;NA;-0,093572266598314469;8791854;-8,88531883945643e-01;262,930000000000;513,510000000000;473,400000000000;0,495000000000000;1,6430000000000000;6,15895474613687;3,79546626151596;0,0;1,00;8,0;7,00;0,000000000;2,683605698;7,488724039;36,448462520;6;6,00;55,23664856;20,502372740;28992,016200;1;3;16368,083770;4,803880572;1984;2775;791;0,000000000;2150;2,136084575e+04;3,284991118;2925;0
DIJ-083;conseil_regional;854146,9516;6693672,040;2020;100;PM;early_2020;2020-03-31;2020-05-03;8;8,00000000000000;6;14,01500000000000;18,4850000000000;NA;NA;-0,413910872839387212;8791854;-8,88531883945643e-01;262,930000000000;513,510000000000;473,400000000000;0,495000000000000;1,6430000000000000;6,15895474613687;3,79546626151596;1,0;5,00;10,0;7,75;16,203035920;121,075407000;28,822036720;57,583588420;6;8,00;51,69023514;19,859905240;838762,416800;1;3;53418,602190;5,560665633;5683;8841;3158;0,000000000;10505;1,201955441e+05;5,122714526;12054;0
DIJ-083;conseil_regional;854146,9516;6693672,040;2020;150;PM;early_2020;2020-03-31;2020-05-03;8;8,00000000000000;6;14,01500000000000;18,4850000000000;NA;NA;-0,672880913095030619;8791854;-8,88531883945643e-01;262,930000000000;513,510000000000;473,400000000000;0,495000000000000;1,6430000000000000;6,15895474613687;3,79546626151596;2,0;4,25;7,0;7,25;22,943117960;114,884732900;36,781240710;75,114486990;5;7,00;51,39213181;20,178565980;2788194,583000;1;3;98206,936970;5,610426210;10420;15938;5518;0,000000000;24447;2,961865653e+05;4,990015006;30265;0
DIJ-083;conseil_regional;854146,9516;6693672,040;2020;200;PM;early_2020;2020-03-31;2020-05-03;8;8,00000000000000;6;14,01500000000000;18,4850000000000;NA;NA;-0,841359233732505540;8791854;-8,88531883945643e-01;262,930000000000;513,510000000000;473,400000000000;0,495000000000000;1,6430000000000000;6,15895474613687;3,79546626151596;3,0;4,50;8,0;8,50;53,359520310;153,084284600;48,060931460;108,017579500;5;7,00;51,93180466;20,805614470;7855686,186000;1;3;138131,395500;5,493225686;15005;22738;7733;0,000000000;47673;5,733677361e+05;4,628458935;55189;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2019;50;PM;early_2019;2019-03-25;2019-04-29;9;8,00000000000000;0;NA;NA;NA;NA;-0,562117003910435620;NA;5,80634362948548e-01;282,630000000000;431,180000000000;382,820000000000;0,079000000000000;0,4390000000000000;6,15895474613687;3,79546626151596;2,0;1,50;5,0;2,50;22,882910840;45,889557810;31,297696640;22,408654120;6;6,00;59,48206329;28,741352080;217576,778100;1;3;11017,034440;4,097049484;1514;1985;471;0,000000000;2302;3,213199133e+04;5,731984729;3563;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2019;100;PM;early_2019;2019-03-25;2019-04-29;9;8,00000000000000;0;NA;NA;NA;NA;-0,445181803029200185;NA;3,96198629066644e-01;282,630000000000;431,180000000000;382,820000000000;0,079000000000000;0,4390000000000000;6,15895474613687;3,79546626151596;1,5;1,50;5,0;6,25;22,141331320;74,636069240;26,621320940;40,294561690;5;7,00;55,35486221;21,450651170;748051,016800;1;3;34311,012700;4,116300815;4519;6328;1809;0,000000000;11465;1,450216711e+05;5,044416763;13607;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2019;150;PM;early_2019;2019-03-25;2019-04-29;9;8,00000000000000;0;NA;NA;NA;NA;-0,611933216667838287;NA;2,53012899266704e-01;282,630000000000;431,180000000000;382,820000000000;0,079000000000000;0,4390000000000000;6,15895474613687;3,79546626151596;2,0;2,00;7,5;7,00;36,591119430;110,434455400;45,193474400;66,756959300;5;7,00;54,73809433;22,126529690;3692518,141000;1;3;70588,787600;4,676760883;8906;13059;4153;0,000000000;24524;2,978926764e+05;4,771971592;33067;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2019;200;PM;early_2019;2019-03-25;2019-04-29;9;8,00000000000000;0;NA;NA;NA;NA;-0,661428319337727388;NA;1,36393879919226e-01;282,630000000000;431,180000000000;382,820000000000;0,079000000000000;0,4390000000000000;6,15895474613687;3,79546626151596;2,0;5,75;10,0;28,75;57,010935490;141,643925600;66,740332020;66,903331730;5;9,00;54,88971519;23,022120480;8891956,723000;1;3;127946,244400;5,146436385;15010;21415;6405;0,000000000;44231;5,150286745e+05;4,766441626;59954;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2021;50;CC;late_2021;2021-04-05;2021-05-19;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;255,230000000000;460,290000000000;463,430000000000;0,110000000000000;-1,4099999999999999;6,15895474613687;3,79546626151596;2,0;1,50;5,0;2,50;22,882910840;45,889557810;31,297696640;22,408654120;6;6,00;59,48206329;28,741352080;217576,778100;1;3;11017,034440;4,097049484;1514;1985;471;0,000000000;2302;3,213199133e+04;5,731984729;3563;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2021;100;CC;late_2021;2021-04-05;2021-05-19;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;255,230000000000;460,290000000000;463,430000000000;0,110000000000000;-1,4099999999999999;6,15895474613687;3,79546626151596;1,5;1,50;5,0;6,25;22,141331320;74,636069240;26,621320940;40,294561690;5;7,00;55,35486221;21,450651170;748051,016800;1;3;34311,012700;4,116300815;4519;6328;1809;0,000000000;11465;1,450216711e+05;5,044416763;13607;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2021;150;CC;late_2021;2021-04-05;2021-05-19;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;255,230000000000;460,290000000000;463,430000000000;0,110000000000000;-1,4099999999999999;6,15895474613687;3,79546626151596;2,0;2,00;7,5;7,00;36,591119430;110,434455400;45,193474400;66,756959300;5;7,00;54,73809433;22,126529690;3692518,141000;1;3;70588,787600;4,676760883;8906;13059;4153;0,000000000;24524;2,978926764e+05;4,771971592;33067;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2021;200;CC;late_2021;2021-04-05;2021-05-19;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;255,230000000000;460,290000000000;463,430000000000;0,110000000000000;-1,4099999999999999;6,15895474613687;3,79546626151596;2,0;5,75;10,0;28,75;57,010935490;141,643925600;66,740332020;66,903331730;5;9,00;54,88971519;23,022120480;8891956,723000;1;3;127946,244400;5,146436385;15010;21415;6405;0,000000000;44231;5,150286745e+05;4,766441626;59954;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2022;50;CC;late_2022;2022-04-05;2022-05-13;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;271,180000000000;472,030000000000;524,660000000000;-1,900000000000000;0,8800000000000000;6,15895474613687;3,79546626151596;2,0;1,50;5,0;2,50;22,882910840;45,889557810;31,297696640;22,408654120;6;6,00;59,48206329;28,741352080;217576,778100;1;3;11017,034440;4,097049484;1514;1985;471;0,000000000;2302;3,213199133e+04;5,731984729;3563;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2022;100;CC;late_2022;2022-04-05;2022-05-13;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;271,180000000000;472,030000000000;524,660000000000;-1,900000000000000;0,8800000000000000;6,15895474613687;3,79546626151596;1,5;1,50;5,0;6,25;22,141331320;74,636069240;26,621320940;40,294561690;5;7,00;55,35486221;21,450651170;748051,016800;1;3;34311,012700;4,116300815;4519;6328;1809;0,000000000;11465;1,450216711e+05;5,044416763;13607;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2022;150;CC;late_2022;2022-04-05;2022-05-13;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;271,180000000000;472,030000000000;524,660000000000;-1,900000000000000;0,8800000000000000;6,15895474613687;3,79546626151596;2,0;2,00;7,5;7,00;36,591119430;110,434455400;45,193474400;66,756959300;5;7,00;54,73809433;22,126529690;3692518,141000;1;3;70588,787600;4,676760883;8906;13059;4153;0,000000000;24524;2,978926764e+05;4,771971592;33067;0
DIJ-084;conseil_regional;854231,0062;6693721,627;2022;200;CC;late_2022;2022-04-05;2022-05-13;12;12,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;271,180000000000;472,030000000000;524,660000000000;-1,900000000000000;0,8800000000000000;6,15895474613687;3,79546626151596;2,0;5,75;10,0;28,75;57,010935490;141,643925600;66,740332020;66,903331730;5;9,00;54,88971519;23,022120480;8891956,723000;1;3;127946,244400;5,146436385;15010;21415;6405;0,000000000;44231;5,150286745e+05;4,766441626;59954;0
DIJ-085;conseil_regional;854263,7018;6693696,857;2020;50;PM;early_2020;2020-03-24;2020-04-29;11;11,00000000000000;8;13,20500000000000;18,5050000000000;NA;8791855;-1,387515902136720491;NA;3,10865324816849e-01;279,930000000000;512,140000000000;485,560000000000;0,660000000000000;1,0440000000000000;6,46594273127753;3,83155537340836;1,5;1,75;5,0;0,75;22,141331320;45,235300080;36,281285670;19,944339040;5;5,00;55,85341644;21,006065370;148463,714800;1;3;7476,906219;4,114712797;997;1311;314;0,000000000;3183;4,063537605e+04;4,897400001;3356;0
DIJ-085;conseil_regional;854263,7018;6693696,857;2020;100;PM;early_2020;2020-03-24;2020-04-29;11;11,00000000000000;8;13,20500000000000;18,5050000000000;NA;8791855;-1,387515902136720491;NA;1,48517475689474e-01;279,930000000000;512,140000000000;485,560000000000;0,660000000000000;1,0440000000000000;6,46594273127753;3,83155537340836;2,0;2,00;6,5;5,75;35,630883720;63,439950420;36,281285670;35,955889880;5;7,00;53,56623459;23,532241820;713704,146600;1;3;24337,092410;4,000069549;3387;4715;1328;0,000000000;12084;1,512716318e+05;4,897088985;14601;0
DIJ-085;conseil_regional;854263,7018;6693696,857;2020;150;PM;early_2020;2020-03-24;2020-04-29;11;11,00000000000000;8;13,20500000000000;18,5050000000000;NA;8791855;-1,387515902136720491;NA;3,00908334316141e-01;279,930000000000;512,140000000000;485,560000000000;0,660000000000000;1,0440000000000000;6,46594273127753;3,83155537340836;2,0;2,00;8,0;7,75;22,943117960;113,784573300;40,947171900;55,963779120;4;8,00;51,43067932;21,705066680;2047046,608000;1;3;63495,754320;4,547562394;8259;12092;3833;0,000000000;26265;3,159138941e+05;4,667738667;32293;0
DIJ-085;conseil_regional;854263,7018;6693696,857;2020;200;PM;early_2020;2020-03-24;2020-04-29;11;11,00000000000000;8;13,20500000000000;18,5050000000000;NA;8791855;-1,387515902136720491;NA;3,10813347521524e-01;279,930000000000;512,140000000000;485,560000000000;0,660000000000000;1,0440000000000000;6,46594273127753;3,83155537340836;3,0;6,00;10,0;34,00;69,890045030;148,793333100;68,738862090;69,433378260;5;9,00;53,70500946;22,356527330;7536164,622000;1;3;118449,830600;5,005563615;14033;19928;5895;0,000000000;46474;5,441195599e+05;4,480194340;59198;0
DIJ-085;conseil_regional;854263,7018;6693696,857;2021;50;PM;early_2021;2021-04-03;2021-05-08;9;9,00000000000000;7;11,73714285714286;17,6942857142857;33,6428571428571;8876516;1,893707229929210367;8876517;6,51890594231704e-01;259,720000000000;481,580000000000;349,330000000000;0,910000000000000;-0,7000000000000000;6,46594273127753;3,83155537340836;1,5;1,75;5,0;0,75;22,141331320;45,235300080;36,281285670;19,944339040;5;5,00;55,85341644;21,006065370;148463,714800;1;3;7476,906219;4,114712797;997;1311;314;0,000000000;3183;4,063537605e+04;4,897400001;3356;0
DIJ-085;conseil_regional;854263,7018;6693696,857;2021;100;PM;early_2021;2021-04-03;2021-05-08;9;9,00000000000000;7;11,73714285714286;17,6942857142857;33,6428571428571;8876516;1,893707229929210367;8876517;6,51890594231704e-01;259,720000000000;481,580000000000;349,330000000000;0,910000000000000;-0,7000000000000000;6,46594273127753;3,83155537340836;2,0;2,00;6,5;5,75;35,630883720;63,439950420;36,281285670;35,955889880;5;7,00;53,56623459;23,532241820;713704,146600;1;3;24337,092410;4,000069549;3387;4715;1328;0,000000000;12084;1,512716318e+05;4,897088985;14601;0
